"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","AUS","Australia","2019","2019",23250,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","AUS","Australia","2020","2020",24594,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","AUS","Australia","2018","2018",114.8,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","AUS","Australia","2019","2019",91.8,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","AUS","Australia","2020","2020",95.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","AUT","Austria","2018","2018",12042,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","AUT","Austria","2019","2019",11941,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","AUT","Austria","2020","2020",7512,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","AUT","Austria","2021","2021",6313,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","AUT","Austria","2018","2018",136.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","AUT","Austria","2019","2019",134.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","AUT","Austria","2020","2020",84.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","AUT","Austria","2021","2021",70.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BEL","Belgium","2018","2018",4668,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BEL","Belgium","2019","2019",4275,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BEL","Belgium","2020","2020",2372,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","BEL","Belgium","2021","2021",2945,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","BEL","Belgium","2018","2018",40.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","BEL","Belgium","2019","2019",37.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","BEL","Belgium","2020","2020",20.6,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","BEL","Belgium","2021","2021",25.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CAN","Canada","2018","2018",5019,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CAN","Canada","2019","2019",4783,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CAN","Canada","2020","2020",2799,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CAN","Canada","2021","2021",2261,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CAN","Canada","2018","2018",13.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CAN","Canada","2019","2019",12.7,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CAN","Canada","2020","2020",7.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CAN","Canada","2021","2021",5.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CZE","Czech Republic","2018","2018",14933,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CZE","Czech Republic","2019","2019",13441,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CZE","Czech Republic","2020","2020",6442,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","CZE","Czech Republic","2021","2021",3834,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2018","2018",140.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2019","2019",125.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2020","2020",60.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","CZE","Czech Republic","2021","2021",36.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","FIN","Finland","2018","2018",827,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","FIN","Finland","2020","2020",519,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","FIN","Finland","2021","2021",579,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","FIN","Finland","2018","2018",15,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","FIN","Finland","2020","2020",9.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","FIN","Finland","2021","2021",10.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","FRA","France","2018","2018",36958,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","FRA","France","2019","2019",34849,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","FRA","France","2020","2020",21786,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","FRA","France","2021","2021",23422,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","FRA","France","2018","2018",55,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","FRA","France","2019","2019",51.7,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","FRA","France","2020","2020",32.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","FRA","France","2021","2021",34.6,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","DEU","Germany","2018","2018",73755,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","DEU","Germany","2019","2019",69614,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","DEU","Germany","2020","2020",42594,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","DEU","Germany","2021","2021",31035,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","DEU","Germany","2018","2018",89,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","DEU","Germany","2019","2019",83.8,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","DEU","Germany","2020","2020",51.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","DEU","Germany","2021","2021",37.3,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HUN","Hungary","2018","2018",17915,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HUN","Hungary","2019","2019",17827,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HUN","Hungary","2020","2020",7151,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","HUN","Hungary","2021","2021",4019,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","HUN","Hungary","2018","2018",183.3,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","HUN","Hungary","2019","2019",182.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","HUN","Hungary","2020","2020",73.3,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","HUN","Hungary","2021","2021",41.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","ISL","Iceland","2019","2019",31,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ISL","Iceland","2019","2019",8.6,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","IRL","Ireland","2018","2018",3566,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","IRL","Ireland","2019","2019",3203,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","IRL","Ireland","2020","2020",1767,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","IRL","Ireland","2021","2021",1520,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","IRL","Ireland","2018","2018",73.3,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","IRL","Ireland","2019","2019",64.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","IRL","Ireland","2020","2020",35.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","IRL","Ireland","2021","2021",30.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","ITA","Italy","2018","2018",28934,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","ITA","Italy","2019","2019",24401,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","ITA","Italy","2020","2020",11873,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","ITA","Italy","2021","2021",11428,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ITA","Italy","2018","2018",47.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ITA","Italy","2019","2019",40.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ITA","Italy","2020","2020",20,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","ITA","Italy","2021","2021",19.3,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","JPN","Japan","2020","2020",19900,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","JPN","Japan","2020","2020",15.8,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","KOR","Korea","2018","2018",28529,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","KOR","Korea","2019","2019",28943,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","KOR","Korea","2020","2020",20171,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","KOR","Korea","2021","2021",12750,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","KOR","Korea","2018","2018",55.3,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","KOR","Korea","2019","2019",55.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","KOR","Korea","2020","2020",38.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","KOR","Korea","2021","2021",24.6,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","MEX","Mexico","2018","2018",6541,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","MEX","Mexico","2019","2019",6660,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","MEX","Mexico","2020","2020",1509,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","MEX","Mexico","2021","2021",1252,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","MEX","Mexico","2018","2018",5.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","MEX","Mexico","2019","2019",5.3,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","MEX","Mexico","2020","2020",1.2,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","MEX","Mexico","2021","2021",1,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NLD","Netherlands","2018","2018",6360,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NLD","Netherlands","2019","2019",5625,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NLD","Netherlands","2020","2020",3052,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NLD","Netherlands","2021","2021",2414,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NLD","Netherlands","2018","2018",36.9,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NLD","Netherlands","2019","2019",32.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NLD","Netherlands","2020","2020",17.5,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NLD","Netherlands","2021","2021",13.8,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NZL","New Zealand","2018","2018",2009,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NZL","New Zealand","2019","2019",1875,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NZL","New Zealand","2020","2020",1578,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NZL","New Zealand","2018","2018",41,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NZL","New Zealand","2019","2019",37.7,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NZL","New Zealand","2020","2020",31,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NOR","Norway","2018","2018",2728,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NOR","Norway","2019","2019",2249,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NOR","Norway","2020","2020",1769,,
"DICDB004","Chronic diseases of tonsils and adenoids","NOMBRENB","Number","NOR","Norway","2021","2021",1392,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NOR","Norway","2018","2018",51.4,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NOR","Norway","2019","2019",42.1,,
"DICDB004","Chronic diseases of tonsils and adenoids","RTOALLNB","Per 100 000 population","NOR","Norway","2020","2020",32.9,,
